generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name,api_key_disabled
gen-1786814822-BPcDID8P3troiKp5UJYV,2026-08-15 17:27:02.873,0.01367,,,,0,2394,68,55,0,anthropic/claude-opus-5-20260723,Anthropic,standard,false,true,,end_turn,stop,3157,2880,,digitalminds_research,false
gen-1786814821-wUE3SmAUtzGrFT1pzpxT,2026-08-15 17:27:01.434,0.003224,,-0.010281,,0,10387,209,204,9792,x-ai/grok-4.20-20260309,xAI,standard,false,true,,completed,stop,3124,527,,digitalminds_research,false
gen-1786814821-7uFisUCTdDhoiaR2XTmq,2026-08-15 17:27:01.283,0.005558,,-0.000192,,0,1039,612,608,128,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,12964,626,,digitalminds_research,false
gen-1786814820-JeyMrYkcGFL3K9tZHoGZ,2026-08-15 17:27:00.889,0.003424,,,,0,719,541,528,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,4726,540,,digitalminds_research,false
gen-1786814820-wzZT0TAEw0le06Et2Tvy,2026-08-15 17:27:00.141,0.00068,,,,0,2904,143,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,4197,518,,digitalminds_research,false
gen-1786814819-wivN9rcyPwSECwVYmxsc,2026-08-15 17:26:59.797,0.02531,,,,0,1047,803,790,0,anthropic/claude-opus-5-20260723,Anthropic,standard,false,true,,end_turn,stop,13459,4236,,digitalminds_research,false
gen-1786814818-FuMDJ0deiQU0gGJr7yOO,2026-08-15 17:26:58.254,0.008204,,-0.000192,,0,4135,21,17,128,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,1150,709,,digitalminds_research,false
gen-1786814817-RJloiSUikDc9ClUrXusR,2026-08-15 17:26:57.910,0.003482,,,,0,657,565,554,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,5750,513,,digitalminds_research,false
gen-1786814817-BkKSUeZjGX5MSdLME2RI,2026-08-15 17:26:57.143,0.000595,,,,0,2959,5,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,603,444,,digitalminds_research,false
gen-1786814816-8dV7Mmc4tPnzOJVaysUP,2026-08-15 17:26:56.794,0.005555,,,,0,1046,13,0,0,anthropic/claude-opus-5-20260723,Anthropic,standard,false,true,,end_turn,stop,1633,1101,,digitalminds_research,false
gen-1786814815-QUIW7gMEJt5ryIQFvzjP,2026-08-15 17:26:55.242,0.00598,,-0.002304,,0,1631,837,832,1536,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,16373,711,,digitalminds_research,false
gen-1786814814-WJcEvPfEE0egUSoPGGVb,2026-08-15 17:26:54.885,0.003848,,,,0,658,638,626,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,5877,550,,digitalminds_research,false
gen-1786814814-maKHy3LRo9DrkEQMwDFI,2026-08-15 17:26:54.171,0.000722,,,,0,3595,5,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,632,529,,digitalminds_research,false
gen-1786814813-vPPaEgGCQ862WN1GjkUd,2026-08-15 17:26:53.786,0.005045,,,,0,944,13,0,0,anthropic/claude-opus-5-20260723,Anthropic,standard,false,true,,end_turn,stop,1929,1402,,digitalminds_research,false
gen-1786814812-zGNAR6Yc7pyclKAD31q8,2026-08-15 17:26:52.884,0.009833,,-0.003763,,0,9803,537,534,3584,x-ai/grok-4.20-20260309,xAI,standard,false,true,,completed,stop,8482,693,,digitalminds_research,false
gen-1786814812-hKAZ1ZIO9VcmA1jClfis,2026-08-15 17:26:52.232,0.005322,,-0.001152,,0,1197,680,675,768,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,15679,697,,digitalminds_research,false
gen-1786814811-wBFeuJKdDTYf1oTsDeXH,2026-08-15 17:26:51.973,0.00567,,,,0,645,1005,992,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,9651,776,,digitalminds_research,false
gen-1786814811-IeNN3kwJRXJtFLlRuu0R,2026-08-15 17:26:51.202,0.000699,,,,0,2817,196,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,4356,419,,digitalminds_research,false
gen-1786814810-LcKLKuJLNyrYzZV3nq1f,2026-08-15 17:26:50.792,0.006265,,,,0,1188,13,0,0,anthropic/claude-opus-5-20260723,Anthropic,standard,false,true,,end_turn,stop,1630,1065,,digitalminds_research,false
gen-1786814809-0lBHkLQjC6xtIPsPGC4y,2026-08-15 17:26:49.228,0.003252,,-0.001536,,0,1527,289,284,1024,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,6247,703,,digitalminds_research,false
gen-1786814808-TEtT9nXRWqcklFGTteBG,2026-08-15 17:26:48.865,0.003308,,,,0,688,524,512,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,4515,514,,digitalminds_research,false
gen-1786814808-lBPm1YsGoOX0aYB99Gcb,2026-08-15 17:26:48.112,0.000576,,,,0,2864,6,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,616,405,,digitalminds_research,false
gen-1786814807-b4wdl31LmiCiQCNgoghH,2026-08-15 17:26:47.770,0.00778,,,,0,1371,37,0,0,anthropic/claude-opus-5-20260723,Anthropic,standard,false,true,,end_turn,stop,2900,1613,,digitalminds_research,false
gen-1786814806-oPtDqPFIrM6CunxmH1JJ,2026-08-15 17:26:46.604,0.011577,,-0.010147,,0,12000,2690,2687,9664,x-ai/grok-4.20-20260309,xAI,standard,false,true,,completed,stop,40269,612,,digitalminds_research,false
gen-1786814806-qjCiDRl6ey2SH72RecDq,2026-08-15 17:26:46.222,0.001886,,-0.000192,,0,988,17,14,128,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,1252,742,,digitalminds_research,false
gen-1786814805-71wtLpJz4nD8vl1vWDxG,2026-08-15 17:26:45.865,0.003399,,,,0,679,544,531,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,5185,565,,digitalminds_research,false
gen-1786814805-OndactmR4yxCQd2KvYqp,2026-08-15 17:26:45.127,0.000559,,,,0,2778,5,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,559,419,,digitalminds_research,false
gen-1786814804-FvY4dcXALNKzKiUR6vwY,2026-08-15 17:26:44.767,0.006455,,,,0,1036,51,38,0,anthropic/claude-opus-5-20260723,Anthropic,standard,false,true,,end_turn,stop,2561,2448,,digitalminds_research,false
gen-1786814803-u0DAzmC0Xk9Ag0lD8EMq,2026-08-15 17:26:43.243,0.00568,,-0.001536,,0,1289,773,768,1024,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,15448,678,,digitalminds_research,false
gen-1786814802-ljdzYuij9kcrGO3bf54E,2026-08-15 17:26:42.896,0.004211,,,,0,671,708,695,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,5698,660,,digitalminds_research,false
gen-1786814802-bHHKOiluwBYq45UNMeFa,2026-08-15 17:26:42.097,0.000683,,,,0,2723,199,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,6292,495,,digitalminds_research,false
gen-1786814801-KA3OYWcYgwOZrnGFO5oR,2026-08-15 17:26:41.776,0.006945,,,,0,1324,13,0,0,anthropic/claude-opus-5-20260723,Anthropic,standard,false,true,,end_turn,stop,2362,2236,,digitalminds_research,false
gen-1786814800-mocdgBre4FG9lXIYk96A,2026-08-15 17:26:40.200,0.004322,,-0.000192,,0,1219,346,341,128,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,7765,720,,digitalminds_research,false
gen-1786814799-Y4TmHHfu8K8ufTFeLvP2,2026-08-15 17:26:39.888,0.003964,,,,0,619,669,657,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,7569,1093,,digitalminds_research,false
gen-1786814799-6vRdq5nsXDxpd4XafMOW,2026-08-15 17:26:39.171,0.000848,,,,0,3282,276,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,8795,569,,digitalminds_research,false
gen-1786814798-OaxaTKEFbFSJiYSByDb1,2026-08-15 17:26:38.819,0.005305,,,,0,996,13,0,0,anthropic/claude-opus-5-20260723,Anthropic,standard,false,true,,end_turn,stop,1795,1149,,digitalminds_research,false
gen-1786814798-cbulmh6aoaCbqoc6APJ9,2026-08-15 17:26:38.476,0.014489,,-0.00766,,0,10538,3591,3586,7296,x-ai/grok-4.20-20260309,xAI,standard,false,true,,completed,stop,51769,519,,digitalminds_research,false
gen-1786814797-9P6UVJGtCNtwm79KxSDX,2026-08-15 17:26:37.212,0.002778,,-0.000576,,0,1557,40,37,384,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,1498,704,,digitalminds_research,false
gen-1786814796-LujQKIWTlviiD39AFu0R,2026-08-15 17:26:36.857,0.004555,,,,0,620,787,774,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,6805,715,,digitalminds_research,false
gen-1786814796-Gcpl75F7tom3Jq1eDmqy,2026-08-15 17:26:36.079,0.00054,,,,0,2683,6,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,705,550,,digitalminds_research,false
gen-1786814795-JoL4XMXgWiPYeVoKnBrd,2026-08-15 17:26:35.733,0.00615,,,,0,955,55,40,0,anthropic/claude-opus-5-20260723,Anthropic,standard,false,true,,end_turn,stop,3296,2683,,digitalminds_research,false
gen-1786814794-jzI2spVjSvxiSoN7zFt0,2026-08-15 17:26:34.181,0.006568,,-0.000192,,0,1004,792,787,128,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,18120,747,,digitalminds_research,false
gen-1786814793-C8YnycUwpaxZiycgW3HO,2026-08-15 17:26:33.838,0.003943,,,,0,608,667,655,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,5364,529,,digitalminds_research,false
gen-1786814793-FW9XyyTfBy1dnIz00xzx,2026-08-15 17:26:33.099,0.000652,,,,0,3242,6,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,894,554,,digitalminds_research,false
gen-1786814792-pXkTz4CeCcaZXjj5059J,2026-08-15 17:26:32.981,0.017698,,-0.000134,,0,9760,2253,2248,128,x-ai/grok-4.20-20260309,xAI,standard,false,true,,completed,stop,32846,720,,digitalminds_research,false
gen-1786814792-3sqejoFnAP0UxHnUV9Nu,2026-08-15 17:26:32.719,0.00566,,,,0,852,56,41,0,anthropic/claude-opus-5-20260723,Anthropic,standard,false,true,,end_turn,stop,2678,2313,,digitalminds_research,false
gen-1786814791-fWDQis2dg9kfe6ooImTv,2026-08-15 17:26:31.175,0.00109,,-0.001536,,0,1088,75,72,1024,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,2153,836,,digitalminds_research,false
gen-1786814790-XOBzAgzSVi3iCP6D6Vwd,2026-08-15 17:26:30.863,0.003206,,,,0,651,511,499,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,4954,521,,digitalminds_research,false
gen-1786814790-7ussRm8AygILgRRf5pSC,2026-08-15 17:26:30.066,0.000655,,,,0,2646,181,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,8932,579,,digitalminds_research,false
gen-1786814789-SCP6gHxTd8yzfQNeuEKo,2026-08-15 17:26:29.930,0.017965,,-0.000336,,0,9073,2784,2779,320,x-ai/grok-4.20-20260309,xAI,standard,false,true,,completed,stop,45668,680,,digitalminds_research,false
gen-1786814789-9YHk49ki7OlrLiUNguTi,2026-08-15 17:26:29.744,0.00601,,,,0,1137,13,0,0,anthropic/claude-opus-5-20260723,Anthropic,standard,false,true,,end_turn,stop,1947,1176,,digitalminds_research,false
gen-1786814788-8cndVCXsIBK5F006YM7o,2026-08-15 17:26:28.170,0.011534,,-0.000192,,0,3211,884,878,128,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,17697,691,,digitalminds_research,false
gen-1786814787-e8qWQAzaLGj8mSrP8DeX,2026-08-15 17:26:27.824,0.003971,,,,0,641,666,653,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,6503,549,,digitalminds_research,false
gen-1786814787-1aVM1JGnWGF1z5jRYVdb,2026-08-15 17:26:27.058,0.000631,,,,0,2573,168,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,10170,986,,digitalminds_research,false
gen-1786814786-x3n6tEQXS3rhCe83izpZ,2026-08-15 17:26:26.929,0.021927,,-0.000336,,0,9117,4347,4342,320,x-ai/grok-4.20-20260309,xAI,standard,false,true,,completed,stop,64792,811,,digitalminds_research,false
gen-1786814786-2KI4uS6tGANSVfO13lPo,2026-08-15 17:26:26.710,0.02784,,,,0,1553,803,790,0,anthropic/claude-opus-5-20260723,Anthropic,standard,false,true,,end_turn,stop,13752,4209,,digitalminds_research,false
gen-1786814785-EFmhQ4yAT8KEeA6oNq7o,2026-08-15 17:26:25.876,0.000096,,,,0,851,9,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Groq,standard,false,true,,stop,stop,133,119,,digitalminds_research,false
gen-1786814785-HilcSSbF77e9mkbVNGf4,2026-08-15 17:26:25.160,0.000792,,-0.001152,,0,936,12,7,768,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,944,752,,digitalminds_research,false
gen-1786814784-hRIHRHUvxz3I7krwXQtC,2026-08-15 17:26:24.824,0.004363,,,,0,633,746,733,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,6388,548,,digitalminds_research,false
gen-1786814784-B8fnceKL47eM7FQcNtBO,2026-08-15 17:26:24.052,0.000574,,,,0,2846,7,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,1010,654,,digitalminds_research,false
gen-1786814783-PMdDlLp9DPHUqEB5XOyj,2026-08-15 17:26:23.915,0.029543,,-0.008601,,0,8426,11045,11040,8192,x-ai/grok-4.20-20260309,xAI,standard,false,true,,completed,stop,160831,595,,digitalminds_research,false
gen-1786814783-XcyIUDcmpZLIcZ69jYnF,2026-08-15 17:26:23.695,0.006925,,,,0,1320,13,0,0,anthropic/claude-opus-5-20260723,Anthropic,standard,false,true,,end_turn,stop,2584,1686,,digitalminds_research,false
gen-1786814782-ZsNTMPGnwKPO2QjFjqqA,2026-08-15 17:26:22.864,0.000055,,,,0,474,9,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Groq,standard,false,true,,stop,stop,73,60,,digitalminds_research,false
gen-1786814782-JMgXqCx8kJUerAHxtuuN,2026-08-15 17:26:22.166,0.004382,,-0.000192,,0,1096,397,393,128,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,8207,667,,digitalminds_research,false
gen-1786814781-6PkmWUM3znCS21lw68iZ,2026-08-15 17:26:21.860,0.003574,,,,0,599,595,583,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,5623,562,,digitalminds_research,false
gen-1786814781-1Ibxqys5Xr0Uu9Dj3KsY,2026-08-15 17:26:21.071,0.000525,,,,0,2606,6,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,646,590,,digitalminds_research,false
gen-1786814780-NdlASp5rwQEWOrllNhIe,2026-08-15 17:26:20.932,0.011676,,-0.000134,,0,8717,366,362,128,x-ai/grok-4.20-20260309,xAI,standard,false,true,,completed,stop,5530,617,,digitalminds_research,false
gen-1786814780-fYXehPq2To7eDcBOdm3O,2026-08-15 17:26:20.692,0.00525,,,,0,985,13,0,0,anthropic/claude-opus-5-20260723,Anthropic,standard,false,true,,end_turn,stop,1562,1165,,digitalminds_research,false
gen-1786814779-HW9uMgeuBpOFtESvIUBd,2026-08-15 17:26:19.848,0.000088,,,,0,777,9,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Groq,standard,false,true,,stop,stop,88,74,,digitalminds_research,false
gen-1786814779-HpKVIHn022APfOyzgmQw,2026-08-15 17:26:19.174,0.001914,,-0.000576,,0,1155,30,27,384,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,1420,775,,digitalminds_research,false
gen-1786814778-jdB3HGnTcmou3CJb9hom,2026-08-15 17:26:18.825,0.003446,,,,0,581,573,560,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,5507,545,,digitalminds_research,false
gen-1786814778-ce7ze8nz4IfGnbiRGc3d,2026-08-15 17:26:18.070,0.0006,,,,0,2503,143,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,9934,624,,digitalminds_research,false
gen-1786814777-Dc9O7j0WHN2YV4WiazvT,2026-08-15 17:26:17.934,0.005063,,-0.005644,,0,8217,175,172,5376,x-ai/grok-4.20-20260309,xAI,standard,false,true,,completed,stop,2712,547,,digitalminds_research,false
gen-1786814777-tUIg8dAoY8GLzyGAUoWo,2026-08-15 17:26:17.683,0.00669,,,,0,1273,13,0,0,anthropic/claude-opus-5-20260723,Anthropic,standard,false,true,,end_turn,stop,1719,1114,,digitalminds_research,false
gen-1786814776-CsKxGhkS117Qv75acxYx,2026-08-15 17:26:16.912,0.000056,,,,0,488,9,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Groq,standard,false,true,,stop,stop,79,63,,digitalminds_research,false
gen-1786814776-oPucMxV8d7S4VDaN1UUB,2026-08-15 17:26:16.157,0.002822,,-0.000576,,0,1033,222,217,384,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,5318,735,,digitalminds_research,false
gen-1786814775-8cZsnO0MujOIkDrFKzKc,2026-08-15 17:26:15.799,0.004324,,,,0,599,745,733,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,6452,529,,digitalminds_research,false
gen-1786814775-8lvAlpwdiSh4RPuLOrrZ,2026-08-15 17:26:15.018,0.00051,,,,0,2534,5,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,688,463,,digitalminds_research,false
gen-1786814774-ytKdAokdeZCIKFUPLjxU,2026-08-15 17:26:14.863,0.008487,,-0.009273,,0,9723,2243,2238,8832,x-ai/grok-4.20-20260309,xAI,standard,false,true,,completed,stop,31674,570,,digitalminds_research,false
gen-1786814774-yzgbSuiu54bffYKFCdfQ,2026-08-15 17:26:14.671,0.00505,,,,0,945,13,0,0,anthropic/claude-opus-5-20260723,Anthropic,standard,false,true,,end_turn,stop,1915,1318,,digitalminds_research,false
gen-1786814773-zUEAVKIGqkm9MZ8FO7RJ,2026-08-15 17:26:13.835,0.000091,,,,0,805,9,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Groq,standard,false,true,,stop,stop,104,89,,digitalminds_research,false
gen-1786814773-I4bXeRTK5GqYIXHslTsR,2026-08-15 17:26:13.147,0.002882,,-0.000192,,0,1516,7,3,128,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,1165,1156,,digitalminds_research,false
gen-1786814772-CBTdqqEaD9Sgu3AQt06i,2026-08-15 17:26:12.788,0.003772,,,,0,582,638,626,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,5835,554,,digitalminds_research,false
gen-1786814772-Wuz0jPyVVM0alSNURcNM,2026-08-15 17:26:12.029,0.000496,,,,0,2463,6,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,967,675,,digitalminds_research,false
gen-1786814771-qfUWgg24bFbAw1movCH5,2026-08-15 17:26:11.656,0.004845,,,,0,904,13,0,0,anthropic/claude-opus-5-20260723,Anthropic,standard,false,true,,end_turn,stop,1911,1227,,digitalminds_research,false
gen-1786814770-JtfTnfpRwEvrCEyz9iPl,2026-08-15 17:26:10.831,0.00005,,,,0,428,9,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Groq,standard,false,true,,stop,stop,370,356,,digitalminds_research,false
gen-1786814770-3jnDikiziu5645txACuS,2026-08-15 17:26:10.132,0.001404,,-0.000576,,0,960,10,7,384,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,922,699,,digitalminds_research,false
gen-1786814769-prHIBAJD5OuK5FQdFdkP,2026-08-15 17:26:09.783,0.003591,,,,0,571,604,593,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,5853,488,,digitalminds_research,false
gen-1786814769-fFrghylglKJ6QRtnO4Mj,2026-08-15 17:26:09.698,0.003778,,-0.007996,,0,7946,737,733,7616,x-ai/grok-4.20-20260309,xAI,standard,false,true,,completed,stop,10023,589,,digitalminds_research,false
gen-1786814769-TRorQF82X8tU6XSbXrh7,2026-08-15 17:26:09.030,0.000746,,,,0,2992,213,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,13714,913,,digitalminds_research,false
gen-1786814768-ihx4lsuleNaUukzSe6jW,2026-08-15 17:26:08.650,0.00433,,,,0,801,13,0,0,anthropic/claude-opus-5-20260723,Anthropic,standard,false,true,,end_turn,stop,1686,1145,,digitalminds_research,false
gen-1786814767-WE9iiLIGbEZwzZi0z9M3,2026-08-15 17:26:07.835,0.000083,,,,0,731,9,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Groq,standard,false,true,,stop,stop,89,75,,digitalminds_research,false
gen-1786814767-5HP58kmMAt4lD8QRxNAa,2026-08-15 17:26:07.131,0.000832,,-0.001344,,0,1037,17,13,896,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,985,714,,digitalminds_research,false
gen-1786814766-koFQFWiWH4XHw8ma4MkF,2026-08-15 17:26:06.828,0.002967,,,,0,612,471,457,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,3322,508,,digitalminds_research,false
gen-1786814766-cg34GTSbPBZdlVs3Fl4A,2026-08-15 17:26:06.050,0.000532,,,,0,2431,66,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,5055,590,,digitalminds_research,false
gen-1786814765-fklXD0ygLuQsWSxy2fZb,2026-08-15 17:26:05.666,0.006575,,,,0,1045,54,41,0,anthropic/claude-opus-5-20260723,Anthropic,standard,false,true,,end_turn,stop,2441,2198,,digitalminds_research,false
gen-1786814765-N5nz6NAZB2BixYjg9Hlg,2026-08-15 17:26:05.391,0.004951,,-0.005308,,0,7616,296,293,5056,x-ai/grok-4.20-20260309,xAI,standard,false,true,,completed,stop,4274,536,,digitalminds_research,false
gen-1786814764-YisyZJvLh5KWbBypTika,2026-08-15 17:26:04.824,0.000051,,,,0,442,9,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Groq,standard,false,true,,stop,stop,80,66,,digitalminds_research,false
gen-1786814764-T9qT37tsd8M2CJULVY0z,2026-08-15 17:26:04.127,0.001664,,-0.000192,,0,889,13,9,128,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,951,753,,digitalminds_research,false
gen-1786814763-PzIKh5FGwblBwBiZMGIv,2026-08-15 17:26:03.825,0.003668,,,,0,603,613,600,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,6001,535,,digitalminds_research,false
gen-1786814763-wh6EbFj4HNGh68ZoKAhp,2026-08-15 17:26:03.056,0.000528,,,,0,2339,87,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,6069,548,,digitalminds_research,false
gen-1786814762-uCbyPrunzX6wNk2u7uBl,2026-08-15 17:26:02.732,0.004995,,,,0,934,13,0,0,anthropic/claude-opus-5-20260723,Anthropic,standard,false,true,,end_turn,stop,1653,1422,,digitalminds_research,false
gen-1786814762-nCbUo47CbvANrHxrvw0y,2026-08-15 17:26:02.391,0.004777,,-0.0084,,0,8836,853,850,8000,x-ai/grok-4.20-20260309,xAI,standard,false,true,,completed,stop,12418,555,,digitalminds_research,false
gen-1786814761-sU0zlGWNrkQpzdMGiJJL,2026-08-15 17:26:01.825,0.000202,,,,0,257,511,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Groq,standard,false,true,,stop,stop,1083,56,,digitalminds_research,false
gen-1786814761-mtQ25cr1v1VgketPiso0,2026-08-15 17:26:01.115,0.001964,,-0.000192,,0,1054,8,5,128,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,961,806,,digitalminds_research,false
gen-1786814760-3BOQbdoddc6gvZZqXS9v,2026-08-15 17:26:00.766,0.00353,,,,0,595,587,574,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,5904,644,,digitalminds_research,false
gen-1786814759-mmNS05rIfP2GhQygTZIC,2026-08-15 17:25:59.964,0.00067,,,,0,2590,219,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,14503,585,,digitalminds_research,false
gen-1786814759-bEgFZ6NBtMkNZZynK7fQ,2026-08-15 17:25:59.636,0.00723,,,,0,1241,41,28,0,anthropic/claude-opus-5-20260723,Anthropic,standard,false,true,,end_turn,stop,4760,4235,,digitalminds_research,false
gen-1786814758-3IaQ9WFswReQ36FAIl5T,2026-08-15 17:25:58.804,0.000078,,,,0,236,155,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Groq,standard,false,true,,stop,stop,585,89,,digitalminds_research,false
gen-1786814758-btHwkuH4TcpEA9Be5jTn,2026-08-15 17:25:58.100,0.00211,,-0.000192,,0,1106,15,11,128,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,989,714,,digitalminds_research,false
gen-1786814757-Y8TFsL8ddRkZE8ZssWTi,2026-08-15 17:25:57.766,0.003602,,,,0,562,608,596,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,6695,562,,digitalminds_research,false
gen-1786814756-WtfpmdpVIsxuR6ceyXvn,2026-08-15 17:25:56.975,0.000594,,,,0,2952,6,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,988,562,,digitalminds_research,false
gen-1786814756-xN2mSXIYKPusyABWTXg0,2026-08-15 17:25:56.640,0.015005,,,,0,1146,371,356,0,anthropic/claude-opus-5-20260723,Anthropic,standard,false,true,,end_turn,stop,9033,4663,,digitalminds_research,false
gen-1786814755-kkz1ZRUuflr13xEjGL3v,2026-08-15 17:25:55.796,0.000179,,,,0,246,448,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Groq,standard,false,true,,stop,stop,941,54,,digitalminds_research,false
gen-1786814755-IqKFGGPwrbeCRmwyQU7q,2026-08-15 17:25:55.095,0.001834,,-0.000192,,0,992,7,3,128,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,801,689,,digitalminds_research,false
gen-1786814754-sZv6SstIQgzyI0wu6PY7,2026-08-15 17:25:54.766,0.003308,,,,0,543,553,541,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,5418,546,,digitalminds_research,false
